Time,GPS_Nsat
408.7,15
408.8,15
408.9,15
409,14
409.1,15
409.2,15
409.3,14
409.4,14
409.5,14
409.6,14
409.7,14
409.8,14
409.9,14
410,14
410.1,14
410.2,14
410.3,14
410.4,14
410.5,14
410.6,14
410.7,14
410.8,14
410.9,14
411,14
411.1,14
411.2,14
411.3,14
411.4,14
411.5,14
411.6,14
411.7,14
411.8,14
411.9,14
412,14
412.1,14
412.2,14
412.3,14
412.4,14
412.5,14
412.6,14
412.7,14
412.8,14
412.9,14
413,14
413.1,14
413.2,14
413.3,14
413.4,14
413.5,15
413.6,15
413.7,15
413.8,15
413.9,15
414,14
414.1,15
414.2,15
414.3,15
414.4,15
414.5,15
414.6,15
414.7,15
414.8,15
414.9,15
415,15
415.1,15
415.2,15
415.3,16
415.4,16
415.5,16
415.6,16
415.7,16
415.8,16
415.9,16
416,16
416.1,16
416.2,16
416.3,16
416.4,16
416.5,16
416.6,16
416.7,16
416.8,16
416.9,16
417,16
417.1,15
417.2,15
417.3,16
417.4,16
417.5,16
417.6,16
417.7,16
417.8,16
417.9,16
418,16
418.1,16
418.2,16
418.3,16
418.4,16
418.5,16
418.6,16
418.7,16
418.8,16
418.9,16
419,16
419.1,16
419.2,16
419.3,16
419.4,16
419.5,16
419.6,16
419.7,16
419.8,16
419.9,16
420,16
420.1,16
420.2,16
420.3,16
420.4,16
420.5,16
420.6,16
420.7,16
420.8,16
420.9,16
421,16
421.1,16
421.2,16
421.3,16
421.4,16
421.5,16
421.6,16
421.7,16
421.8,16
421.9,16
422,16
422.1,16
422.2,16
422.3,16
422.4,16
422.5,16
422.6,16
422.7,16
422.8,16
422.9,16
423,16
423.1,16
423.2,16
423.3,16
423.4,16
423.5,16
423.6,16
423.7,16
423.8,16
423.9,16
424,16
424.1,16
424.2,16
424.3,16
424.4,16
424.5,16
424.6,16
424.7,16
424.8,16
424.9,16
425,16
425.1,16
425.2,16
425.3,16
425.4,16
425.5,16
425.6,16
425.7,16
425.8,16
425.9,16
426,16
426.1,16
426.2,16
426.3,16
426.4,16
426.5,16
426.6,16
426.7,16
426.8,16
426.9,16
427,16
427.1,16
427.2,16
427.3,16
427.4,16
427.5,16
427.6,16
427.7,16
427.8,16
427.9,16
428,16
428.1,16
428.2,16
428.3,16
428.4,16
428.5,16
428.6,16
428.7,16
428.8,16
428.9,16
429,16
429.1,16
429.2,16
429.3,16
429.4,16
429.5,16
429.6,16
429.7,16
429.8,16
429.9,16
430,16
430.1,16
430.2,16
430.3,16
430.4,16
430.5,16
430.6,16
430.7,16
430.8,16
430.9,16
431,16
431.1,16
431.2,16
431.3,16
431.4,16
431.5,15
431.6,15
431.7,15
431.8,15
431.9,15
432,16
432.1,16
432.2,16
432.3,16
432.4,16
432.5,16
432.6,16
432.7,16
432.8,16
432.9,16
433,16
433.1,16
433.2,16
433.3,16
433.4,16
433.5,16
433.6,16
433.7,16
433.8,16
433.9,16
434,16
434.1,16
434.2,16
434.3,16
434.4,16
434.5,16
434.6,16
434.7,16
434.8,16
434.9,16
435,16
435.1,16
435.2,16
435.3,16
435.4,16
435.5,16
435.6,16
435.7,16
435.8,16
435.9,16
436,16
436.1,16
436.2,16
436.3,16
436.4,16
436.5,16
436.6,16
436.7,16
436.8,16
436.9,16
437,16
437.1,16
437.2,15
437.3,16
437.4,16
437.5,15
437.6,14
437.7,15
437.8,15
437.9,15
438,16
438.1,16
438.2,16
438.3,15
438.4,15
438.5,16
438.6,16
438.7,15
438.8,15
438.9,15
439,15
439.1,16
439.2,16
439.3,16
439.4,16
